file,canon_target,status_bucket,notes
eletricista-atalaia.html,https://eletricista-urgente.pt/eletricista-atalaia,e_self_ref_ok,
eletricista-atenor.html,https://eletricista-urgente.pt/eletricista-atenor,e_self_ref_ok,
eletricista-avantos.html,https://eletricista-urgente.pt/eletricista-avantos,e_self_ref_ok,
eletricista-avaria-eletrica-alfandega-da-fe.html,https://eletricista-urgente.pt/eletricista-avaria-eletrica-alfandega-da-fe,e_self_ref_ok,
eletricista-avaria-eletrica-alijo.html,https://eletricista-urgente.pt/eletricista-urgente-alijo,a_hub_same_concelho,cible = hub urgence concelho officiel
eletricista-avaria-eletrica-almendra.html,https://eletricista-urgente.pt/eletricista-avaria-eletrica-almendra,e_self_ref_ok,
eletricista-avaria-eletrica-amarante.html,https://eletricista-urgente.pt/eletricista-avaria-eletrica-amarante,e_self_ref_ok,
eletricista-avaria-eletrica-argozelo.html,https://eletricista-urgente.pt/eletricista-avaria-eletrica-argozelo,e_self_ref_ok,
eletricista-avaria-eletrica-armamar.html,https://eletricista-urgente.pt/eletricista-avaria-eletrica-armamar,e_self_ref_ok,
eletricista-avaria-eletrica-boticas.html,https://eletricista-urgente.pt/eletricista-avaria-eletrica-boticas,e_self_ref_ok,
eletricista-avaria-eletrica-braganca.html,https://eletricista-urgente.pt/eletricista-avaria-eletrica-braganca,e_self_ref_ok,
eletricista-avaria-eletrica-britiande.html,https://eletricista-urgente.pt/eletricista-avaria-eletrica-britiande,e_self_ref_ok,
eletricista-avaria-eletrica-cambres.html,https://eletricista-urgente.pt/eletricista-avaria-eletrica-cambres,e_self_ref_ok,
eletricista-avaria-eletrica-carrazeda-de-ansiaes.html,https://eletricista-urgente.pt/eletricista-avaria-eletrica-carrazeda-de-ansiaes,e_self_ref_ok,
eletricista-avaria-eletrica-carrazedo-de-montenegro.html,https://eletricista-urgente.pt/eletricista-avaria-eletrica-carrazedo-de-montenegro,e_self_ref_ok,
eletricista-avaria-eletrica-cedovim.html,https://eletricista-urgente.pt/eletricista-avaria-eletrica-cedovim,e_self_ref_ok,
